Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2026-01-03 17:26:00,4,A179,2,A7,815.65,USD,815.65,USD,ACH,0
2026-01-03 17:27:00,4,A4,0,A210,420.61,USD,420.61,USD,ACH,0
2026-01-03 17:27:00,1,A216,4,A274,958.06,USD,958.06,USD,ACH,1
2026-01-03 17:31:00,2,A37,3,A118,216.88,USD,216.88,USD,ACH,0
2026-01-03 17:31:00,4,A169,1,A241,983.22,USD,983.22,USD,ACH,0
2026-01-03 17:35:00,1,A171,0,A240,158.85,USD,158.85,USD,ACH,0
2026-01-03 17:36:00,3,A48,4,A169,1955.15,USD,1955.15,USD,ACH,0
2026-01-03 17:36:00,4,A164,1,A176,1123.7,USD,1123.7,USD,ACH,0
2026-01-03 17:38:00,2,A22,0,A160,204.51,USD,204.51,USD,ACH,0
2026-01-03 17:40:00,0,A205,0,A10,1799.97,USD,1799.97,USD,ACH,0
2026-01-03 17:40:00,3,A233,2,A12,58.76,USD,58.76,USD,ACH,0
2026-01-03 17:40:00,0,A260,2,A52,279.29,USD,279.29,USD,ACH,0
2026-01-03 17:42:00,4,A9,1,A191,276.5,USD,276.5,USD,ACH,0
2026-01-03 17:43:00,2,A2,4,A69,50.51,USD,50.51,USD,ACH,0
2026-01-03 17:43:00,0,A145,2,A77,580.3,USD,580.3,USD,ACH,0
2026-01-03 17:44:00,1,A86,1,A26,275.62,USD,275.62,USD,ACH,0
2026-01-03 17:45:00,1,A256,1,A271,2981.47,USD,2981.47,USD,ACH,0
2026-01-03 17:46:00,3,A28,1,A236,522.28,USD,522.28,USD,ACH,0
2026-01-03 17:47:00,0,A130,4,A89,222.58,USD,222.58,USD,ACH,0
2026-01-03 17:48:00,4,A59,2,A37,172.53,USD,172.53,USD,ACH,0
2026-01-03 17:50:00,4,A294,2,A227,597.86,USD,597.86,USD,ACH,0
2026-01-03 17:51:00,1,A26,2,A257,771.73,USD,771.73,USD,ACH,0
2026-01-03 17:54:00,4,A54,0,A115,322.2,USD,322.2,USD,ACH,0
2026-01-03 17:55:00,2,A127,1,A241,399.49,USD,399.49,USD,ACH,0
2026-01-03 17:57:00,4,A269,3,A8,1045.86,USD,1045.86,USD,ACH,0
2026-01-04 08:00:00,0,A225,1,A196,298.95,USD,298.95,USD,ACH,0
2026-01-04 08:03:00,2,A292,3,A278,526.84,USD,526.84,USD,ACH,0
2026-01-04 08:06:00,4,A164,2,A57,162.23,USD,162.23,USD,ACH,0
2026-01-04 08:09:00,4,A244,4,A134,153.58,USD,153.58,USD,ACH,0
2026-01-04 08:15:00,3,A23,2,A192,317.4,USD,317.4,USD,ACH,0
2026-01-04 08:16:00,4,A114,1,A61,945.95,USD,945.95,USD,ACH,0
2026-01-04 08:17:00,3,A33,2,A77,659.29,USD,659.29,USD,ACH,0
2026-01-04 08:17:00,0,A180,2,A122,251.14,USD,251.14,USD,ACH,0
2026-01-04 08:18:00,0,A10,1,A86,217.4,USD,217.4,USD,ACH,0
2026-01-04 08:18:00,3,A43,2,A232,703.55,USD,703.55,USD,ACH,0
2026-01-04 08:18:00,4,A214,4,A289,838.41,USD,838.41,USD,ACH,0
2026-01-04 08:19:00,0,A285,2,A202,288.49,USD,288.49,USD,ACH,0
2026-01-04 08:22:00,0,A275,0,A225,268.93,USD,268.93,USD,ACH,0
2026-01-04 08:23:00,4,A124,4,A249,408.39,USD,408.39,USD,ACH,0
2026-01-04 08:24:00,3,A178,2,A187,999.82,USD,999.82,USD,ACH,0
2026-01-04 08:25:00,1,A76,2,A72,803.54,USD,803.54,USD,ACH,0
2026-01-04 08:25:00,3,A173,0,A95,361.52,USD,361.52,USD,ACH,0
2026-01-04 08:27:00,0,A60,2,A222,252.54,USD,252.54,USD,ACH,0
2026-01-04 08:27:00,3,A63,3,A173,102.0,USD,102.0,USD,ACH,1
2026-01-04 08:30:00,4,A239,0,A205,584.86,USD,584.86,USD,ACH,0
2026-01-04 08:30:00,2,A282,4,A169,130.4,USD,130.4,USD,ACH,0
2026-01-04 08:31:00,4,A274,1,A76,303.14,USD,303.14,USD,ACH,0
2026-01-04 08:32:00,3,A293,1,A196,618.93,USD,618.93,USD,ACH,0
2026-01-04 08:34:00,4,A34,1,A191,116.22,USD,116.22,USD,ACH,0
2026-01-04 08:35:00,3,A68,3,A278,847.28,USD,847.28,USD,ACH,0
2026-01-04 08:36:00,1,A241,4,A104,481.17,USD,481.17,USD,ACH,0
2026-01-04 08:38:00,3,A203,4,A99,399.44,USD,399.44,USD,ACH,0
2026-01-04 08:39:00,2,A37,0,A240,340.12,USD,340.12,USD,ACH,0
2026-01-04 08:43:00,4,A254,1,A226,708.89,USD,708.89,USD,ACH,0
2026-01-04 08:46:00,0,A70,2,A47,96.9,USD,96.9,USD,ACH,0
2026-01-04 08:48:00,2,A2,3,A153,480.17,USD,480.17,USD,ACH,0
2026-01-04 08:48:00,0,A130,3,A43,241.17,USD,241.17,USD,ACH,0
2026-01-04 08:49:00,3,A163,4,A104,609.84,USD,609.84,USD,ACH,0
2026-01-04 08:50:00,2,A182,2,A47,261.48,USD,261.48,USD,ACH,0
2026-01-04 08:50:00,2,A187,0,A85,316.21,USD,316.21,USD,ACH,0
2026-01-04 08:52:00,4,A234,0,A210,666.33,USD,666.33,USD,ACH,0
2026-01-04 08:54:00,4,A14,3,A38,525.31,USD,525.31,USD,ACH,0
2026-01-04 08:55:00,3,A243,3,A168,209.33,USD,209.33,USD,ACH,0
2026-01-04 08:56:00,4,A289,1,A281,633.16,USD,633.16,USD,ACH,0
2026-01-04 08:58:00,1,A11,4,A239,235.29,USD,235.29,USD,ACH,0
2026-01-04 08:58:00,4,A234,4,A124,194.09,USD,194.09,USD,ACH,0
2026-01-04 08:59:00,1,A106,0,A260,1183.66,USD,1183.66,USD,ACH,0
2026-01-04 09:00:00,4,A264,4,A9,1009.08,USD,1009.08,USD,ACH,0
2026-01-04 09:02:00,0,A25,2,A47,401.31,USD,401.31,USD,ACH,0
2026-01-04 09:04:00,3,A73,2,A117,336.39,USD,336.39,USD,ACH,0
2026-01-04 09:08:00,0,A120,4,A94,513.84,USD,513.84,USD,ACH,0
2026-01-04 09:12:00,1,A96,3,A128,975.62,USD,975.62,USD,ACH,0
2026-01-04 09:13:00,3,A18,1,A31,997.47,USD,997.47,USD,ACH,0
2026-01-04 09:13:00,4,A129,1,A6,1133.57,USD,1133.57,USD,ACH,0
2026-01-04 09:14:00,1,A191,1,A256,135.93,USD,135.93,USD,ACH,0
2026-01-04 09:19:00,3,A38,0,A45,614.64,USD,614.64,USD,ACH,0
2026-01-04 09:19:00,3,A233,0,A30,366.33,USD,366.33,USD,ACH,0
2026-01-04 09:20:00,1,A176,0,A55,565.62,USD,565.62,USD,ACH,0
2026-01-04 09:22:00,0,A55,1,A216,300.91,USD,300.91,USD,ACH,0
2026-01-04 09:22:00,0,A115,4,A54,517.32,USD,517.32,USD,ACH,0
2026-01-04 09:24:00,0,A135,4,A224,476.0,USD,476.0,USD,ACH,0
2026-01-04 09:25:00,1,A131,0,A195,299.89,USD,299.89,USD,ACH,0
2026-01-04 09:26:00,0,A290,4,A164,199.96,USD,199.96,USD,ACH,0
2026-01-04 09:27:00,4,A79,1,A121,882.95,USD,882.95,USD,ACH,0
2026-01-04 09:31:00,2,A177,0,A285,773.09,USD,773.09,USD,ACH,0
2026-01-04 09:33:00,1,A281,1,A146,263.12,USD,263.12,USD,ACH,0
2026-01-04 09:35:00,0,A35,0,A65,249.11,USD,249.11,USD,ACH,0
2026-01-04 09:35:00,4,A89,3,A218,2391.93,USD,2391.93,USD,ACH,0
2026-01-04 09:39:00,4,A299,2,A127,279.96,USD,279.96,USD,ACH,0
2026-01-04 09:40:00,4,A104,0,A270,65.88,USD,65.88,USD,ACH,0
2026-01-04 09:40:00,4,A199,0,A30,546.29,USD,546.29,USD,ACH,0
2026-01-04 09:40:00,2,A237,2,A52,284.13,USD,284.13,USD,ACH,0
2026-01-04 09:41:00,3,A113,2,A17,172.74,USD,172.74,USD,ACH,0
2026-01-04 09:43:00,4,A219,0,A295,420.11,USD,420.11,USD,ACH,0
2026-01-04 09:43:00,4,A269,0,A190,1841.93,USD,1841.93,USD,ACH,0
2026-01-04 09:45:00,3,A58,0,A210,2686.13,USD,2686.13,USD,ACH,0
2026-01-04 09:48:00,1,A1,2,A217,614.11,USD,614.11,USD,ACH,0
2026-01-04 09:49:00,2,A202,4,A39,642.28,USD,642.28,USD,ACH,0
2026-01-04 09:51:00,2,A227,3,A203,111.5,USD,111.5,USD,ACH,0
2026-01-04 09:55:00,3,A118,4,A139,533.95,USD,533.95,USD,ACH,0
2026-01-04 09:55:00,1,A226,3,A103,578.38,USD,578.38,USD,ACH,0
2026-01-04 09:57:00,3,A153,1,A251,910.48,USD,910.48,USD,ACH,0
2026-01-04 09:59:00,4,A289,4,A244,950.39,USD,950.39,USD,ACH,0
2026-01-04 10:01:00,3,A218,2,A252,641.15,USD,641.15,USD,ACH,0
2026-01-04 10:01:00,2,A222,4,A14,426.35,USD,426.35,USD,ACH,0
2026-01-04 10:02:00,3,A78,1,A251,332.53,USD,332.53,USD,ACH,0
2026-01-04 10:04:00,2,A157,1,A241,1282.23,USD,1282.23,USD,ACH,0
2026-01-04 10:05:00,4,A94,0,A185,195.12,USD,195.12,USD,ACH,1
2026-01-04 10:05:00,4,A239,3,A138,3067.38,USD,3067.38,USD,ACH,0
2026-01-04 10:05:00,0,A265,2,A7,538.36,USD,538.36,USD,ACH,0
2026-01-04 10:07:00,3,A168,0,A180,733.83,USD,733.83,USD,ACH,0
2026-01-04 10:09:00,4,A144,3,A163,374.97,USD,374.97,USD,ACH,0
2026-01-04 10:10:00,2,A87,3,A163,415.9,USD,415.9,USD,ACH,0
2026-01-04 10:10:00,3,A183,2,A152,158.02,USD,158.02,USD,ACH,0
2026-01-04 10:12:00,0,A175,1,A171,609.69,USD,609.69,USD,ACH,0
2026-01-04 10:12:00,1,A226,2,A262,618.08,USD,618.08,USD,ACH,0
2026-01-04 10:14:00,0,A5,4,A259,1505.05,USD,1505.05,USD,ACH,0
2026-01-04 10:15:00,3,A138,3,A8,162.51,USD,162.51,USD,ACH,1
2026-01-04 10:18:00,2,A72,4,A94,219.28,USD,219.28,USD,ACH,0
2026-01-04 10:18:00,1,A81,1,A166,280.09,USD,280.09,USD,ACH,0
2026-01-04 10:18:00,0,A100,3,A203,146.11,USD,146.11,USD,ACH,0
2026-01-04 10:19:00,4,A99,2,A197,383.81,USD,383.81,USD,ACH,0
2026-01-04 10:20:00,4,A279,4,A79,1326.9,USD,1326.9,USD,ACH,0
2026-01-04 10:22:00,2,A12,2,A102,458.82,USD,458.82,USD,ACH,0
2026-01-04 10:23:00,2,A142,0,A200,255.07,USD,255.07,USD,ACH,0
2026-01-04 10:23:00,4,A264,3,A3,107.73,USD,107.73,USD,ACH,0
2026-01-04 10:25:00,2,A192,1,A151,303.46,USD,303.46,USD,ACH,0
2026-01-04 10:26:00,1,A256,4,A34,348.12,USD,348.12,USD,ACH,0
2026-01-04 10:27:00,4,A114,1,A11,198.58,USD,198.58,USD,ACH,0
2026-01-04 10:32:00,4,A49,2,A87,1276.55,USD,1276.55,USD,ACH,0
2026-01-04 10:32:00,3,A53,3,A278,478.57,USD,478.57,USD,ACH,0
2026-01-04 10:35:00,1,A291,4,A194,252.17,USD,252.17,USD,ACH,0
2026-01-04 10:36:00,1,A116,0,A280,457.91,USD,457.91,USD,ACH,0
2026-01-04 10:36:00,0,A145,3,A3,548.09,USD,548.09,USD,ACH,0
2026-01-04 10:37:00,0,A165,3,A243,298.29,USD,298.29,USD,ACH,0
2026-01-04 10:37:00,3,A273,2,A62,654.64,USD,654.64,USD,ACH,0
2026-01-04 10:38:00,1,A146,2,A212,297.38,USD,297.38,USD,ACH,0
2026-01-04 10:39:00,1,A136,1,A251,696.73,USD,696.73,USD,ACH,0
2026-01-04 10:40:00,2,A97,2,A7,3065.91,USD,3065.91,USD,ACH,1
2026-01-04 10:43:00,0,A40,0,A60,248.25,USD,248.25,USD,ACH,0
2026-01-04 10:45:00,4,A224,1,A106,326.42,USD,326.42,USD,ACH,0
2026-01-04 10:46:00,2,A52,1,A121,961.81,USD,961.81,USD,ACH,0
2026-01-04 10:46:00,2,A62,1,A11,297.52,USD,297.52,USD,ACH,0
2026-01-04 10:51:00,4,A19,1,A6,242.75,USD,242.75,USD,ACH,0
2026-01-04 10:51:00,4,A109,3,A268,443.2,USD,443.2,USD,ACH,0
2026-01-04 10:53:00,3,A248,4,A154,659.73,USD,659.73,USD,ACH,0
2026-01-04 10:54:00,0,A215,2,A127,418.7,USD,418.7,USD,ACH,0
2026-01-04 10:55:00,0,A40,0,A130,284.02,USD,284.02,USD,ACH,0
2026-01-04 10:55:00,4,A49,1,A101,224.96,USD,224.96,USD,ACH,0
2026-01-04 10:55:00,1,A261,3,A278,60.28,USD,60.28,USD,ACH,0
2026-01-04 10:55:00,3,A298,4,A109,365.58,USD,365.58,USD,ACH,0
2026-01-04 10:56:00,4,A64,1,A36,267.06,USD,267.06,USD,ACH,0
2026-01-04 10:57:00,0,A95,3,A258,342.78,USD,342.78,USD,ACH,0
2026-01-04 10:58:00,2,A37,4,A159,255.49,USD,255.49,USD,ACH,0
2026-01-04 10:58:00,0,A105,2,A157,329.09,USD,329.09,USD,ACH,0
2026-01-04 10:59:00,4,A134,0,A65,770.69,USD,770.69,USD,ACH,1
2026-01-04 11:01:00,1,A126,0,A35,1197.62,USD,1197.62,USD,ACH,0
2026-01-04 11:03:00,0,A20,1,A276,293.58,USD,293.58,USD,ACH,0
2026-01-04 11:03:00,3,A78,4,A69,836.58,USD,836.58,USD,ACH,0
2026-01-04 11:07:00,1,A256,0,A100,561.49,USD,561.49,USD,ACH,0
2026-01-04 11:08:00,1,A61,1,A66,608.37,USD,608.37,USD,ACH,0
2026-01-04 11:09:00,0,A110,2,A157,1029.96,USD,1029.96,USD,ACH,0
2026-01-04 11:11:00,2,A267,1,A6,287.1,USD,287.1,USD,ACH,0
2026-01-04 11:11:00,1,A296,4,A204,208.66,USD,208.66,USD,ACH,0
2026-01-04 11:12:00,2,A17,4,A164,823.72,USD,823.72,USD,ACH,0
2026-01-04 11:13:00,2,A7,2,A57,498.42,USD,498.42,USD,ACH,0
2026-01-04 11:17:00,1,A196,3,A233,216.72,USD,216.72,USD,ACH,0
2026-01-04 11:18:00,1,A231,1,A211,182.94,USD,182.94,USD,ACH,0
2026-01-04 11:19:00,2,A32,4,A299,431.85,USD,431.85,USD,ACH,0
2026-01-04 11:20:00,4,A79,0,A240,550.2,USD,550.2,USD,ACH,0
2026-01-04 11:21:00,2,A27,3,A208,454.45,USD,454.45,USD,ACH,0
2026-01-04 11:21:00,2,A102,0,A250,484.52,USD,484.52,USD,ACH,0
2026-01-04 11:22:00,2,A12,0,A270,827.02,USD,827.02,USD,ACH,0
2026-01-04 11:24:00,4,A34,4,A149,187.52,USD,187.52,USD,ACH,1
2026-01-04 11:25:00,0,A195,3,A278,1065.81,USD,1065.81,USD,ACH,0
2026-01-04 11:27:00,3,A268,0,A115,345.01,USD,345.01,USD,ACH,0
2026-01-04 11:29:00,0,A45,1,A231,612.63,USD,612.63,USD,ACH,0
2026-01-04 11:29:00,2,A217,1,A201,90.3,USD,90.3,USD,ACH,0
2026-01-04 11:30:00,4,A9,4,A289,582.3,USD,582.3,USD,ACH,0
2026-01-04 11:30:00,4,A154,2,A192,165.0,USD,165.0,USD,ACH,0
2026-01-04 11:33:00,1,A31,1,A181,540.68,USD,540.68,USD,ACH,0
2026-01-04 11:34:00,3,A128,4,A84,1125.62,USD,1125.62,USD,ACH,0
2026-01-04 11:35:00,2,A87,3,A148,279.49,USD,279.49,USD,ACH,0
2026-01-04 11:35:00,2,A207,0,A290,1010.64,USD,1010.64,USD,ACH,0
2026-01-04 11:35:00,3,A213,4,A234,445.83,USD,445.83,USD,ACH,0
2026-01-04 11:36:00,4,A44,4,A84,368.66,USD,368.66,USD,ACH,0
2026-01-04 11:36:00,3,A108,2,A77,770.92,USD,770.92,USD,ACH,0
2026-01-04 11:37:00,3,A153,0,A270,602.55,USD,602.55,USD,ACH,0
2026-01-04 11:37:00,1,A271,4,A69,75.21,USD,75.21,USD,ACH,0
2026-01-04 11:42:00,0,A185,4,A259,145.3,USD,145.3,USD,ACH,0
2026-01-04 11:42:00,0,A220,3,A123,216.03,USD,216.03,USD,ACH,0
2026-01-04 11:44:00,4,A84,1,A181,148.28,USD,148.28,USD,ACH,0
2026-01-04 11:44:00,2,A152,3,A278,410.49,USD,410.49,USD,ACH,0
2026-01-04 11:47:00,0,A150,4,A119,84.44,USD,84.44,USD,ACH,0
2026-01-04 11:47:00,4,A254,2,A137,214.19,USD,214.19,USD,ACH,0
2026-01-04 11:48:00,2,A292,4,A14,204.62,USD,204.62,USD,ACH,0
2026-01-04 11:48:00,0,A295,2,A77,489.89,USD,489.89,USD,ACH,0
2026-01-04 11:49:00,0,A15,1,A181,1613.14,USD,1613.14,USD,ACH,0
2026-01-04 11:50:00,3,A138,1,A66,264.95,USD,264.95,USD,ACH,0
2026-01-04 11:53:00,4,A74,0,A275,439.01,USD,439.01,USD,ACH,0
2026-01-04 11:54:00,1,A21,1,A16,285.68,USD,285.68,USD,ACH,0
2026-01-04 11:56:00,2,A112,1,A126,523.93,USD,523.93,USD,ACH,0
2026-01-04 11:57:00,0,A235,1,A131,753.15,USD,753.15,USD,ACH,0
2026-01-04 11:59:00,1,A176,0,A15,406.63,USD,406.63,USD,ACH,0
2026-01-04 12:00:00,4,A144,2,A137,2503.5,USD,2503.5,USD,Wire,0
2026-01-04 12:00:00,0,A240,3,A233,1623.6,USD,1623.6,USD,Wire,0
2026-01-04 12:01:00,1,A41,4,A174,1215.85,USD,1215.85,USD,ACH,0
2026-01-04 12:01:00,1,A126,4,A119,3065.63,USD,3065.63,USD,Wire,0
2026-01-04 12:02:00,1,A26,4,A19,2863.6,USD,2863.6,USD,Wire,0
2026-01-04 12:03:00,1,A76,4,A69,3273.94,USD,3273.94,USD,Wire,0
2026-01-04 12:03:00,1,A86,4,A79,2883.1,USD,2883.1,USD,Wire,0
2026-01-04 12:03:00,4,A234,2,A227,2648.83,USD,2648.83,USD,Wire,0
2026-01-04 12:03:00,1,A6,4,A299,2951.03,USD,2951.03,USD,Wire,0
2026-01-04 12:04:00,0,A50,3,A43,1790.54,USD,1790.54,USD,Wire,0
2026-01-04 12:04:00,2,A242,0,A235,2299.38,USD,2299.38,USD,Wire,0
2026-01-04 12:06:00,1,A61,4,A54,2015.27,USD,2015.27,USD,Wire,0
2026-01-04 12:06:00,0,A85,3,A78,2977.52,USD,2977.52,USD,Wire,0
2026-01-04 12:06:00,2,A92,0,A85,2139.99,USD,2139.99,USD,Wire,0
2026-01-04 12:06:00,3,A153,1,A146,2491.62,USD,2491.62,USD,Wire,0
2026-01-04 12:06:00,0,A265,3,A258,3080.79,USD,3080.79,USD,Wire,0
2026-01-04 12:07:00,0,A105,3,A98,2753.89,USD,2753.89,USD,Wire,0
2026-01-04 12:07:00,4,A164,2,A157,2506.61,USD,2506.61,USD,Wire,0
2026-01-04 12:07:00,4,A164,4,A89,274.84,USD,274.84,USD,ACH,1
2026-01-04 12:07:00,0,A180,3,A173,1761.19,USD,1761.19,USD,Wire,0
2026-01-04 12:07:00,4,A194,2,A187,2480.94,USD,2480.94,USD,Wire,0
2026-01-04 12:08:00,1,A46,4,A39,2929.77,USD,2929.77,USD,Wire,0
2026-01-04 12:08:00,3,A268,1,A261,1548.43,USD,1548.43,USD,Wire,0
2026-01-04 12:09:00,0,A10,3,A3,1882.72,USD,1882.72,USD,Wire,0
2026-01-04 12:09:00,2,A42,1,A261,641.11,USD,641.11,USD,ACH,0
2026-01-04 12:09:00,3,A83,1,A76,2366.22,USD,2366.22,USD,Wire,0
2026-01-04 12:09:00,4,A204,2,A197,2662.12,USD,2662.12,USD,Wire,0
2026-01-04 12:09:00,2,A212,0,A120,520.58,USD,520.58,USD,ACH,0
2026-01-04 12:10:00,4,A124,2,A117,2874.1,USD,2874.1,USD,Wire,0
2026-01-04 12:10:00,3,A133,1,A126,2310.53,USD,2310.53,USD,Wire,0
2026-01-04 12:10:00,0,A205,3,A198,3037.62,USD,3037.62,USD,Wire,0
2026-01-04 12:10:00,2,A267,0,A260,1452.91,USD,1452.91,USD,Wire,0
2026-01-04 12:11:00,3,A228,1,A221,1493.72,USD,1493.72,USD,Wire,0
2026-01-04 12:12:00,1,A236,4,A229,2820.8,USD,2820.8,USD,Wire,0
2026-01-04 12:12:00,0,A260,2,A147,600.23,USD,600.23,USD,ACH,0
2026-01-04 12:13:00,3,A103,1,A211,317.33,USD,317.33,USD,ACH,0
2026-01-04 12:13:00,0,A145,3,A138,3033.53,USD,3033.53,USD,Wire,0
2026-01-04 12:14:00,3,A33,1,A26,2259.0,USD,2259.0,USD,Wire,0
2026-01-04 12:14:00,0,A45,3,A38,2608.63,USD,2608.63,USD,Wire,0
2026-01-04 12:14:00,3,A103,1,A96,2222.25,USD,2222.25,USD,Wire,0
2026-01-04 12:14:00,3,A123,1,A116,2451.03,USD,2451.03,USD,Wire,0
2026-01-04 12:14:00,4,A199,4,A149,620.23,USD,620.23,USD,ACH,0
2026-01-04 12:14:00,4,A274,1,A256,141.6,USD,141.6,USD,ACH,0
2026-01-04 12:15:00,4,A99,2,A92,1898.62,USD,1898.62,USD,Wire,0
2026-01-04 12:17:00,0,A80,3,A73,1902.44,USD,1902.44,USD,Wire,0
2026-01-04 12:17:00,4,A244,2,A237,2563.69,USD,2563.69,USD,Wire,0
2026-01-04 12:18:00,0,A135,3,A128,3083.86,USD,3083.86,USD,Wire,0
2026-01-04 12:18:00,3,A268,2,A272,754.83,USD,754.83,USD,ACH,1
2026-01-04 12:19:00,0,A110,4,A199,126.5,USD,126.5,USD,ACH,0
2026-01-04 12:19:00,2,A182,0,A175,2472.25,USD,2472.25,USD,Wire,0
2026-01-04 12:19:00,2,A187,0,A180,1401.19,USD,1401.19,USD,Wire,0
2026-01-04 12:19:00,1,A226,4,A219,3045.4,USD,3045.4,USD,Wire,0
2026-01-04 12:19:00,1,A1,4,A294,1940.71,USD,1940.71,USD,Wire,0
2026-01-04 12:20:00,4,A54,3,A273,205.69,USD,205.69,USD,ACH,0
2026-01-04 12:20:00,2,A137,0,A150,2357.06,USD,2357.06,USD,Wire,0
2026-01-04 12:20:00,3,A233,1,A246,1505.51,USD,1505.51,USD,Wire,0
2026-01-04 12:20:00,3,A283,3,A58,321.57,USD,321.57,USD,ACH,0
2026-01-04 12:21:00,4,A119,2,A132,2868.39,USD,2868.39,USD,Wire,0
2026-01-04 12:21:00,3,A143,4,A269,212.16,USD,212.16,USD,ACH,0
2026-01-04 12:22:00,4,A19,2,A32,2710.55,USD,2710.55,USD,Wire,0
2026-01-04 12:23:00,4,A69,2,A82,3127.26,USD,3127.26,USD,Wire,0
2026-01-04 12:23:00,4,A79,2,A92,2708.34,USD,2708.34,USD,Wire,0
2026-01-04 12:23:00,2,A227,0,A240,2527.82,USD,2527.82,USD,Wire,0
2026-01-04 12:23:00,4,A299,2,A12,2725.71,USD,2725.71,USD,Wire,0
2026-01-04 12:24:00,0,A20,4,A169,317.95,USD,317.95,USD,ACH,0
2026-01-04 12:24:00,3,A43,1,A56,1772.28,USD,1772.28,USD,Wire,0
2026-01-04 12:24:00,4,A194,0,A100,887.84,USD,887.84,USD,ACH,0
2026-01-04 12:24:00,0,A235,3,A248,2198.11,USD,2198.11,USD,Wire,0
2026-01-04 12:26:00,4,A54,2,A67,1864.21,USD,1864.21,USD,Wire,0
2026-01-04 12:26:00,3,A78,1,A91,2892.73,USD,2892.73,USD,Wire,0
2026-01-04 12:26:00,0,A85,3,A98,1976.63,USD,1976.63,USD,Wire,0
2026-01-04 12:26:00,1,A146,4,A159,2275.73,USD,2275.73,USD,Wire,0
2026-01-04 12:26:00,3,A258,1,A271,2861.63,USD,2861.63,USD,Wire,0
2026-01-04 12:27:00,3,A98,1,A111,2647.26,USD,2647.26,USD,Wire,0
2026-01-04 12:27:00,2,A157,0,A170,2369.15,USD,2369.15,USD,Wire,0
2026-01-04 12:27:00,3,A173,1,A186,1608.93,USD,1608.93,USD,Wire,0
2026-01-04 12:27:00,2,A187,0,A200,2304.86,USD,2304.86,USD,Wire,0
2026-01-04 12:28:00,4,A39,2,A52,2767.3,USD,2767.3,USD,Wire,0
2026-01-04 12:28:00,4,A69,3,A93,467.15,USD,467.15,USD,ACH,1
2026-01-04 12:28:00,1,A261,3,A118,469.88,USD,469.88,USD,ACH,0
2026-01-04 12:28:00,1,A261,4,A274,1440.36,USD,1440.36,USD,Wire,0
2026-01-04 12:29:00,3,A3,1,A16,1811.47,USD,1811.47,USD,Wire,0
2026-01-04 12:29:00,1,A76,4,A89,2302.03,USD,2302.03,USD,Wire,0
2026-01-04 12:29:00,2,A197,0,A210,2580.79,USD,2580.79,USD,Wire,0
2026-01-04 12:30:00,2,A117,0,A130,2769.72,USD,2769.72,USD,Wire,0
2026-01-04 12:30:00,1,A126,4,A139,2206.61,USD,2206.61,USD,Wire,0
2026-01-04 12:30:00,4,A184,0,A185,250.31,USD,250.31,USD,ACH,0
2026-01-04 12:30:00,3,A198,1,A211,2993.43,USD,2993.43,USD,Wire,0
2026-01-04 12:30:00,0,A260,3,A273,1314.42,USD,1314.42,USD,Wire,0
2026-01-04 12:31:00,3,A53,2,A172,213.21,USD,213.21,USD,ACH,0
2026-01-04 12:31:00,1,A221,4,A234,1448.48,USD,1448.48,USD,Wire,0
2026-01-04 12:32:00,0,A125,1,A221,679.06,USD,679.06,USD,ACH,0
2026-01-04 12:32:00,4,A229,2,A242,2553.6,USD,2553.6,USD,Wire,0
2026-01-04 12:33:00,3,A138,1,A151,3001.98,USD,3001.98,USD,Wire,0
2026-01-04 12:34:00,1,A26,4,A39,2158.27,USD,2158.27,USD,Wire,0
2026-01-04 12:34:00,3,A38,1,A51,2349.85,USD,2349.85,USD,Wire,0
2026-01-04 12:34:00,1,A96,4,A109,2121.73,USD,2121.73,USD,Wire,0
2026-01-04 12:34:00,1,A116,4,A129,2378.21,USD,2378.21,USD,Wire,0
2026-01-04 12:34:00,3,A238,2,A142,92.31,USD,92.31,USD,ACH,0
2026-01-04 12:35:00,2,A92,0,A105,1816.79,USD,1816.79,USD,Wire,0
2026-01-04 12:35:00,1,A151,1,A186,284.07,USD,284.07,USD,ACH,0
2026-01-04 12:36:00,4,A154,4,A104,129.97,USD,129.97,USD,ACH,0
2026-01-04 12:37:00,3,A73,1,A86,1738.2,USD,1738.2,USD,Wire,0
2026-01-04 12:37:00,2,A237,0,A250,2525.02,USD,2525.02,USD,Wire,0
2026-01-04 12:38:00,1,A56,4,A204,562.66,USD,562.66,USD,ACH,1
2026-01-04 12:38:00,3,A128,1,A141,2950.71,USD,2950.71,USD,Wire,0
2026-01-04 12:39:00,0,A175,3,A188,2233.8,USD,2233.8,USD,Wire,0
2026-01-04 12:39:00,0,A180,3,A193,1370.32,USD,1370.32,USD,Wire,0
2026-01-04 12:39:00,4,A219,2,A232,2933.88,USD,2933.88,USD,Wire,0
2026-01-04 12:39:00,4,A294,2,A7,1843.8,USD,1843.8,USD,Wire,0
2026-01-04 12:40:00,1,A156,4,A114,1267.12,USD,1267.12,USD,ACH,0
2026-01-04 12:40:00,1,A201,3,A43,274.84,USD,274.84,USD,ACH,0
2026-01-04 12:40:00,2,A247,1,A21,411.44,USD,411.44,USD,ACH,0
2026-01-04 12:46:00,4,A59,0,A130,2504.63,USD,2504.63,USD,ACH,1
